id,item_id,date,quantity,cost (CLP),delivery_date
29968,1805,6/27/2022,10,30930,7/6/2022
29969,1826,6/27/2022,1,3339,7/12/2022
29970,1851,6/27/2022,18,857124,7/8/2022
29971,1842,6/27/2022,3,37146,7/5/2022
29972,1843,6/27/2022,9,112779,7/7/2022
29973,1828,6/27/2022,13,259038,7/1/2022
29974,1789,6/27/2022,15,349920,7/4/2022
29975,1793,6/27/2022,24,37248,7/9/2022
29976,1819,6/27/2022,38,323836,7/3/2022
29977,1849,6/27/2022,18,741690,7/7/2022
29978,1813,6/27/2022,16,44016,7/8/2022
29979,1852,6/27/2022,10,536880,7/9/2022
29980,1800,6/27/2022,15,361875,7/2/2022
29981,1797,6/27/2022,6,23964,7/3/2022
29982,1791,7/4/2022,4,14888,7/12/2022
29983,1860,7/4/2022,23,280922,7/16/2022
29984,1798,7/4/2022,16,294400,7/15/2022
29985,1812,7/4/2022,12,182220,7/13/2022
29986,1804,7/4/2022,12,115584,7/11/2022
29987,1802,7/4/2022,3,10593,7/9/2022
29988,1809,7/4/2022,13,269503,7/10/2022
29989,1788,7/4/2022,46,1545554,7/20/2022
29990,1820,7/4/2022,10,127300,7/14/2022
29991,1792,7/4/2022,27,181413,7/9/2022
29992,1863,7/4/2022,12,42216,7/12/2022
29993,1846,7/4/2022,11,150744,7/13/2022
29994,1824,7/4/2022,15,89520,7/17/2022
29995,1831,7/4/2022,12,204588,7/12/2022
29996,1803,7/4/2022,1,5532,7/12/2022
29997,1799,7/4/2022,39,1208259,7/10/2022
29998,1815,7/4/2022,10,173630,7/10/2022
29999,1850,7/4/2022,56,1907920,7/18/2022
30000,1844,7/4/2022,17,270453,7/17/2022
30001,1816,7/4/2022,6,109776,7/17/2022
30002,1829,7/4/2022,7,44002,7/16/2022
30003,1847,7/4/2022,10,63220,7/15/2022
30004,1832,7/4/2022,26,915460,7/20/2022
30005,1845,7/4/2022,10,161850,7/9/2022
30006,1801,7/4/2022,53,109180,7/8/2022
30007,1785,7/4/2022,72,1213560,7/13/2022
30008,1828,7/4/2022,15,298890,7/12/2022
30009,1790,7/4/2022,100,4103700,7/12/2022
30010,1789,7/4/2022,32,746496,7/12/2022
30011,1853,7/4/2022,91,3833466,7/13/2022
30012,1819,7/4/2022,12,102264,7/14/2022
30013,1867,7/4/2022,28,349916,7/8/2022
30014,1786,7/4/2022,32,425792,7/12/2022
30015,1869,7/4/2022,16,18160,7/12/2022
30016,1825,7/4/2022,3,15666,7/13/2022
30017,1817,7/4/2022,37,697635,7/15/2022
30018,1854,7/4/2022,22,65670,7/17/2022
30019,1841,7/4/2022,14,312032,7/16/2022
30020,1818,7/4/2022,45,1228905,7/10/2022
30021,1827,7/4/2022,11,147928,7/16/2022
30022,1861,7/4/2022,22,290928,7/15/2022
30023,1800,7/4/2022,38,916750,7/9/2022
30024,1787,7/4/2022,8,134304,7/11/2022
30025,1822,7/4/2022,10,46110,7/16/2022
30026,1797,7/4/2022,29,115826,7/12/2022
30027,1866,7/4/2022,3,39543,7/10/2022
30028,1840,7/4/2022,13,261794,7/10/2022
30029,1821,7/4/2022,11,26191,7/12/2022
30030,1804,7/11/2022,3,28896,7/14/2022
30031,1802,7/11/2022,20,70620,7/23/2022
30032,1809,7/11/2022,11,228041,7/21/2022
30033,1796,7/11/2022,25,198200,7/17/2022
30034,1823,7/11/2022,26,422006,7/22/2022
30035,1792,7/11/2022,5,33595,7/15/2022
30036,1856,7/11/2022,5,36945,7/19/2022
30037,1795,7/11/2022,36,133632,7/16/2022
30038,1794,7/11/2022,39,141609,7/26/2022
30039,1811,7/11/2022,9,50418,7/16/2022
30040,1848,7/11/2022,21,110439,7/21/2022
30041,1799,7/11/2022,15,464715,7/20/2022
30042,1815,7/11/2022,3,52089,7/17/2022
30043,1855,7/11/2022,6,19638,7/21/2022
30044,1830,7/11/2022,27,135081,7/17/2022
30045,1805,7/11/2022,6,18558,7/21/2022
30046,1801,7/11/2022,5,10300,7/14/2022
30047,1851,7/11/2022,62,2952316,7/16/2022
30048,1842,7/11/2022,11,136202,7/19/2022
30049,1843,7/11/2022,6,75186,7/18/2022
30050,1793,7/11/2022,16,24832,7/17/2022
30051,1849,7/11/2022,54,2225070,7/21/2022
30052,1818,7/11/2022,40,1092360,7/20/2022
30053,1813,7/11/2022,33,90783,7/19/2022
30054,1852,7/11/2022,9,483192,7/22/2022
30055,1800,7/11/2022,17,410125,7/19/2022
30056,1787,7/11/2022,5,83940,7/15/2022
30057,1806,7/11/2022,11,133067,7/22/2022
30058,1791,7/18/2022,9,33498,7/29/2022
30059,1798,7/18/2022,24,441600,7/28/2022
30060,1812,7/18/2022,19,288515,7/23/2022
30061,1810,7/18/2022,2,13410,7/28/2022
30062,1804,7/18/2022,7,67424,7/30/2022
30063,1796,7/18/2022,8,63424,7/23/2022
30064,1820,7/18/2022,15,190950,7/24/2022
30065,1792,7/18/2022,11,73909,8/1/2022
30066,1846,7/18/2022,15,205560,7/22/2022
30067,1824,7/18/2022,1,5968,7/27/2022
30068,1795,7/18/2022,10,37120,7/24/2022
30069,1831,7/18/2022,26,443274,7/24/2022
30070,1803,7/18/2022,4,22128,7/28/2022
30071,1811,7/18/2022,4,22408,7/25/2022
30072,1850,7/18/2022,36,1226520,7/26/2022
30073,1844,7/18/2022,3,47727,7/29/2022
30074,1816,7/18/2022,12,219552,7/25/2022
30075,1829,7/18/2022,14,88004,8/2/2022
30076,1858,7/18/2022,2,103422,7/24/2022
30077,1847,7/18/2022,23,145406,7/31/2022
30078,1830,7/18/2022,16,80048,7/24/2022
30079,1845,7/18/2022,11,178035,7/21/2022
30080,1826,7/18/2022,6,20034,7/27/2022
30081,1801,7/18/2022,2,4120,7/28/2022
30082,1851,7/18/2022,21,999978,7/27/2022
30083,1843,7/18/2022,7,87717,7/29/2022
30084,1785,7/18/2022,26,438230,8/2/2022
30085,1828,7/18/2022,42,836892,7/27/2022
30086,1790,7/18/2022,21,861777,7/23/2022
30087,1789,7/18/2022,30,699840,7/22/2022
30088,1793,7/18/2022,9,13968,7/26/2022
30089,1853,7/18/2022,40,1685040,7/28/2022
30090,1819,7/18/2022,18,153396,7/23/2022
30091,1786,7/18/2022,25,332650,7/24/2022
30092,1825,7/18/2022,17,88774,7/23/2022
30093,1817,7/18/2022,17,320535,8/1/2022
30094,1854,7/18/2022,25,74625,8/1/2022
30095,1841,7/18/2022,8,178304,8/2/2022
30096,1827,7/18/2022,33,443784,8/2/2022
30097,1822,7/18/2022,1,4611,7/27/2022
30098,1797,7/18/2022,14,55916,8/1/2022
30099,1840,7/18/2022,2,40276,7/25/2022
30100,1821,7/18/2022,14,33334,7/24/2022
30101,1812,7/25/2022,17,258145,8/1/2022
30102,1802,7/25/2022,11,38841,8/1/2022
30103,1809,7/25/2022,16,331696,7/30/2022
30104,1788,7/25/2022,63,2116737,7/30/2022
30105,1796,7/25/2022,15,118920,8/2/2022
30106,1820,7/25/2022,15,190950,8/7/2022
30107,1856,7/25/2022,11,81279,7/29/2022
30108,1795,7/25/2022,7,25984,8/3/2022
30109,1831,7/25/2022,14,238686,8/1/2022
30110,1811,7/25/2022,1,5602,8/2/2022
30111,1848,7/25/2022,35,184065,7/31/2022
30112,1799,7/25/2022,31,960411,7/31/2022
30113,1816,7/25/2022,2,36592,7/31/2022
30114,1858,7/25/2022,2,103422,8/2/2022
30115,1830,7/25/2022,19,95057,8/1/2022
30116,1832,7/25/2022,27,950670,8/2/2022
30117,1845,7/25/2022,7,113295,8/8/2022
30118,1805,7/25/2022,17,52581,7/30/2022
30119,1842,7/25/2022,16,198112,7/31/2022
30120,1790,7/25/2022,18,738666,8/4/2022
30121,1789,7/25/2022,25,583200,8/2/2022
30122,1819,7/25/2022,7,59654,8/3/2022
30123,1849,7/25/2022,30,1236150,7/31/2022
30124,1786,7/25/2022,18,239508,8/8/2022
30125,1825,7/25/2022,16,83552,8/1/2022
30126,1818,7/25/2022,25,682725,7/29/2022
30127,1813,7/25/2022,40,110040,7/30/2022
30128,1852,7/25/2022,3,161064,8/3/2022
30129,1800,7/25/2022,26,627250,7/31/2022
30130,1787,7/25/2022,11,184668,8/6/2022
30131,1840,7/25/2022,1,20138,8/1/2022
30132,1791,8/1/2022,26,96772,8/7/2022
30133,1860,8/1/2022,27,329778,8/14/2022
30134,1798,8/1/2022,30,552000,8/6/2022
30135,1812,8/1/2022,14,212590,8/7/2022
30136,1810,8/1/2022,3,20115,8/7/2022
30137,1804,8/1/2022,1,9632,8/10/2022
30138,1802,8/1/2022,2,7062,8/4/2022
30139,1809,8/1/2022,9,186579,8/14/2022
30140,1788,8/1/2022,29,974371,8/8/2022
30141,1792,8/1/2022,28,188132,8/8/2022
30142,1856,8/1/2022,4,29556,8/12/2022
30143,1863,8/1/2022,16,56288,8/5/2022
30144,1846,8/1/2022,18,246672,8/13/2022
30145,1824,8/1/2022,18,107424,8/6/2022
30146,1831,8/1/2022,21,358029,8/14/2022
30147,1803,8/1/2022,3,16596,8/10/2022
30148,1794,8/1/2022,46,167026,8/12/2022
30149,1848,8/1/2022,10,52590,8/8/2022
30150,1799,8/1/2022,39,1208259,8/5/2022
30151,1815,8/1/2022,5,86815,8/8/2022
30152,1850,8/1/2022,61,2078270,8/13/2022
30153,1844,8/1/2022,1,15909,8/8/2022
30154,1816,8/1/2022,8,146368,8/6/2022
30155,1847,8/1/2022,20,126440,8/11/2022
30156,1855,8/1/2022,9,29457,8/5/2022
30157,1830,8/1/2022,14,70042,8/10/2022
30158,1805,8/1/2022,11,34023,8/9/2022
30159,1826,8/1/2022,9,30051,8/13/2022
30160,1801,8/1/2022,39,80340,8/6/2022
30161,1851,8/1/2022,60,2857080,8/14/2022
30162,1843,8/1/2022,8,100248,8/7/2022
30163,1828,8/1/2022,78,1554228,8/9/2022
30164,1793,8/1/2022,31,48112,8/16/2022
30165,1853,8/1/2022,100,4212600,8/9/2022
30166,1849,8/1/2022,38,1565790,8/16/2022
30167,1867,8/1/2022,26,324922,8/8/2022
30168,1869,8/1/2022,12,13620,8/15/2022
30169,1825,8/1/2022,7,36554,8/7/2022
30170,1817,8/1/2022,30,565650,8/11/2022
30171,1854,8/1/2022,40,119400,8/13/2022
30172,1818,8/1/2022,41,1119669,8/16/2022
30173,1813,8/1/2022,18,49518,8/9/2022
30174,1861,8/1/2022,24,317376,8/9/2022
30175,1800,8/1/2022,38,916750,8/8/2022
30176,1822,8/1/2022,16,73776,8/9/2022
30177,1797,8/1/2022,31,123814,8/14/2022
30178,1866,8/1/2022,3,39543,8/5/2022
30179,1840,8/1/2022,3,60414,8/7/2022
30180,1821,8/1/2022,12,28572,8/14/2022
30181,1806,8/1/2022,2,24194,8/13/2022
30182,1791,8/8/2022,9,33498,8/19/2022
30183,1798,8/8/2022,13,239200,8/12/2022
30184,1812,8/8/2022,9,136665,8/14/2022
30185,1810,8/8/2022,1,6705,8/14/2022
30186,1802,8/8/2022,6,21186,8/15/2022
30187,1788,8/8/2022,24,806376,8/18/2022
30188,1796,8/8/2022,41,325048,8/14/2022
30189,1820,8/8/2022,15,190950,8/14/2022
30190,1823,8/8/2022,2,32462,8/15/2022
30191,1792,8/8/2022,13,87347,8/18/2022
30192,1824,8/8/2022,2,11936,8/16/2022
30193,1795,8/8/2022,45,167040,8/14/2022
30194,1811,8/8/2022,5,28010,8/17/2022
30195,1848,8/8/2022,10,52590,8/13/2022
30196,1799,8/8/2022,21,650601,8/16/2022
30197,1815,8/8/2022,5,86815,8/15/2022
30198,1844,8/8/2022,6,95454,8/15/2022
30199,1829,8/8/2022,43,270298,8/18/2022
30200,1832,8/8/2022,32,1126720,8/15/2022
30201,1845,8/8/2022,24,388440,8/15/2022
30202,1801,8/8/2022,8,16480,8/20/2022
30203,1842,8/8/2022,16,198112,8/14/2022
30204,1785,8/8/2022,75,1264125,8/16/2022
30205,1790,8/8/2022,74,3036738,8/14/2022
30206,1789,8/8/2022,52,1213056,8/19/2022
30207,1819,8/8/2022,21,178962,8/19/2022
30208,1786,8/8/2022,44,585464,8/15/2022
30209,1825,8/8/2022,5,26110,8/13/2022
30210,1841,8/8/2022,14,312032,8/18/2022
30211,1827,8/8/2022,45,605160,8/15/2022
30212,1852,8/8/2022,13,697944,8/19/2022
30213,1800,8/8/2022,12,289500,8/22/2022
30214,1787,8/8/2022,9,151092,8/14/2022
30215,1840,8/8/2022,6,120828,8/13/2022
30216,1798,8/15/2022,11,202400,8/24/2022
30217,1812,8/15/2022,12,182220,8/22/2022
30218,1810,8/15/2022,3,20115,8/24/2022
30219,1804,8/15/2022,6,57792,8/26/2022
30220,1809,8/15/2022,16,331696,8/24/2022
30221,1796,8/15/2022,3,23784,8/23/2022
30222,1820,8/15/2022,4,50920,8/27/2022
30223,1823,8/15/2022,10,162310,8/24/2022
30224,1856,8/15/2022,10,73890,8/21/2022
30225,1846,8/15/2022,12,164448,8/18/2022
30226,1795,8/15/2022,3,11136,8/27/2022
30227,1831,8/15/2022,28,477372,8/21/2022
30228,1803,8/15/2022,2,11064,8/26/2022
30229,1794,8/15/2022,14,50834,8/21/2022
30230,1848,8/15/2022,5,26295,8/21/2022
30231,1850,8/15/2022,15,511050,8/25/2022
30232,1844,8/15/2022,11,174999,8/23/2022
30233,1816,8/15/2022,5,91480,8/18/2022
30234,1858,8/15/2022,1,51711,8/23/2022
30235,1847,8/15/2022,18,113796,8/23/2022
30236,1855,8/15/2022,1,3273,8/23/2022
30237,1830,8/15/2022,18,90054,8/27/2022
30238,1832,8/15/2022,7,246470,8/21/2022
30239,1845,8/15/2022,7,113295,8/23/2022
30240,1805,8/15/2022,10,30930,8/31/2022
30241,1826,8/15/2022,7,23373,8/28/2022
30242,1851,8/15/2022,30,1428540,8/21/2022
30243,1842,8/15/2022,7,86674,8/23/2022
30244,1843,8/15/2022,6,75186,8/24/2022
30245,1828,8/15/2022,47,936522,8/21/2022
30246,1790,8/15/2022,20,820740,8/26/2022
30247,1853,8/15/2022,41,1727166,8/21/2022
30248,1786,8/15/2022,10,133060,8/21/2022
30249,1825,8/15/2022,5,26110,8/20/2022
30250,1817,8/15/2022,30,565650,8/19/2022
30251,1854,8/15/2022,24,71640,8/28/2022
30252,1827,8/15/2022,10,134480,8/20/2022
30253,1813,8/15/2022,28,77028,8/24/2022
30254,1787,8/15/2022,5,83940,8/23/2022
30255,1822,8/15/2022,3,13833,8/24/2022
30256,1797,8/15/2022,16,63904,8/20/2022
30257,1821,8/15/2022,9,21429,8/25/2022
30258,1806,8/15/2022,20,241940,8/19/2022
30259,1791,8/22/2022,41,152602,8/31/2022
30260,1812,8/22/2022,7,106295,9/3/2022
30261,1802,8/22/2022,7,24717,9/6/2022
30262,1788,8/22/2022,43,1444757,9/2/2022
30263,1792,8/22/2022,12,80628,8/31/2022
30264,1856,8/22/2022,6,44334,8/31/2022
30265,1846,8/22/2022,4,54816,8/30/2022
30266,1824,8/22/2022,2,11936,9/5/2022
30267,1831,8/22/2022,14,238686,8/30/2022
30268,1794,8/22/2022,5,18155,8/28/2022
30269,1811,8/22/2022,10,56020,8/27/2022
30270,1848,8/22/2022,10,52590,8/29/2022
30271,1799,8/22/2022,28,867468,9/7/2022
30272,1815,8/22/2022,2,34726,8/27/2022
30273,1816,8/22/2022,2,36592,8/28/2022
30274,1829,8/22/2022,18,113148,9/5/2022
30275,1814,8/22/2022,1,41505,9/1/2022
30276,1832,8/22/2022,20,704200,8/27/2022
30277,1801,8/22/2022,22,45320,9/6/2022
30278,1851,8/22/2022,17,809506,8/28/2022
30279,1785,8/22/2022,18,303390,8/27/2022
30280,1828,8/22/2022,37,737262,8/30/2022
30281,1789,8/22/2022,31,723168,8/28/2022
30282,1793,8/22/2022,27,41904,9/4/2022
30283,1853,8/22/2022,27,1137402,8/27/2022
30284,1819,8/22/2022,12,102264,8/29/2022
30285,1849,8/22/2022,41,1689405,9/2/2022
30286,1786,8/22/2022,9,119754,8/26/2022
30287,1825,8/22/2022,7,36554,8/28/2022
30288,1817,8/22/2022,32,603360,8/29/2022
30289,1841,8/22/2022,17,378896,8/29/2022
30290,1818,8/22/2022,59,1611231,8/30/2022
30291,1827,8/22/2022,13,174824,8/30/2022
30292,1800,8/22/2022,20,482500,9/1/2022
30293,1797,8/22/2022,9,35946,8/27/2022
30294,1840,8/22/2022,1,20138,8/26/2022
30295,1798,8/29/2022,18,331200,9/7/2022
30296,1810,8/29/2022,6,40230,9/6/2022
30297,1804,8/29/2022,8,77056,9/5/2022
30298,1809,8/29/2022,15,310965,9/8/2022
30299,1796,8/29/2022,9,71352,9/10/2022
30300,1820,8/29/2022,20,254600,9/8/2022
30301,1823,8/29/2022,2,32462,9/2/2022
30302,1795,8/29/2022,23,85376,9/1/2022
30303,1803,8/29/2022,5,27660,9/5/2022
30304,1794,8/29/2022,12,43572,9/5/2022
30305,1811,8/29/2022,4,22408,9/2/2022
30306,1848,8/29/2022,23,120957,9/14/2022
30307,1815,8/29/2022,4,69452,9/3/2022
30308,1850,8/29/2022,27,919890,9/6/2022
30309,1844,8/29/2022,7,111363,9/3/2022
30310,1847,8/29/2022,23,145406,9/1/2022
30311,1855,8/29/2022,6,19638,9/7/2022
30312,1830,8/29/2022,27,135081,9/9/2022
30313,1832,8/29/2022,3,105630,9/5/2022
30314,1845,8/29/2022,9,145665,9/11/2022
30315,1826,8/29/2022,3,10017,9/3/2022
30316,1851,8/29/2022,23,1095214,9/3/2022
30317,1842,8/29/2022,9,111438,9/3/2022
30318,1843,8/29/2022,9,112779,9/4/2022
30319,1785,8/29/2022,13,219115,9/3/2022
30320,1790,8/29/2022,47,1928739,9/11/2022
30321,1789,8/29/2022,24,559872,9/10/2022
30322,1853,8/29/2022,34,1432284,9/7/2022
30323,1786,8/29/2022,18,239508,9/7/2022
30324,1825,8/29/2022,4,20888,9/7/2022
30325,1817,8/29/2022,14,263970,9/5/2022
30326,1854,8/29/2022,43,128355,9/10/2022
30327,1813,8/29/2022,41,112791,9/9/2022
30328,1852,8/29/2022,4,214752,9/4/2022
30329,1787,8/29/2022,11,184668,9/3/2022
30330,1822,8/29/2022,20,92220,9/1/2022
30331,1797,8/29/2022,12,47928,9/7/2022
30332,1840,8/29/2022,1,20138,9/6/2022
30333,1821,8/29/2022,28,66668,9/3/2022
30334,1791,9/5/2022,12,44664,9/10/2022
30335,1860,9/5/2022,23,280922,9/12/2022
30336,1812,9/5/2022,28,425180,9/10/2022
30337,1804,9/5/2022,7,67424,9/14/2022
30338,1788,9/5/2022,50,1679950,9/16/2022
30339,1792,9/5/2022,29,194851,9/15/2022
30340,1856,9/5/2022,9,66501,9/17/2022
30341,1863,9/5/2022,16,56288,9/8/2022
30342,1846,9/5/2022,16,219264,9/15/2022
30343,1824,9/5/2022,16,95488,9/9/2022
30344,1795,9/5/2022,28,103936,9/9/2022
30345,1831,9/5/2022,32,545568,9/9/2022
30346,1803,9/5/2022,6,33192,9/11/2022
30347,1794,9/5/2022,30,108930,9/14/2022
30348,1811,9/5/2022,5,28010,9/14/2022
30349,1844,9/5/2022,5,79545,9/17/2022
30350,1816,9/5/2022,8,146368,9/10/2022
30351,1829,9/5/2022,21,132006,9/14/2022
30352,1858,9/5/2022,1,51711,9/9/2022
30353,1847,9/5/2022,14,88508,9/14/2022
30354,1832,9/5/2022,14,492940,9/9/2022
30355,1805,9/5/2022,2,6186,9/10/2022
30356,1826,9/5/2022,4,13356,9/21/2022
30357,1851,9/5/2022,37,1761866,9/12/2022
30358,1842,9/5/2022,6,74292,9/12/2022
30359,1843,9/5/2022,5,62655,9/11/2022
30360,1785,9/5/2022,41,691055,9/10/2022
30361,1828,9/5/2022,46,916596,9/11/2022
30362,1793,9/5/2022,19,29488,9/19/2022
30363,1849,9/5/2022,47,1936635,9/16/2022
30364,1867,9/5/2022,27,337419,9/13/2022
30365,1869,9/5/2022,12,13620,9/10/2022
30366,1817,9/5/2022,12,226260,9/15/2022
30367,1841,9/5/2022,2,44576,9/11/2022
30368,1818,9/5/2022,35,955815,9/11/2022
30369,1827,9/5/2022,19,255512,9/17/2022
30370,1861,9/5/2022,22,290928,9/12/2022
30371,1852,9/5/2022,13,697944,9/15/2022
30372,1800,9/5/2022,41,989125,9/19/2022
30373,1787,9/5/2022,8,134304,9/9/2022
30374,1866,9/5/2022,3,39543,9/13/2022
30375,1806,9/5/2022,5,60485,9/20/2022
30376,1791,9/12/2022,17,63274,9/24/2022
30377,1798,9/12/2022,22,404800,9/17/2022
30378,1812,9/12/2022,15,227775,9/18/2022
30379,1802,9/12/2022,13,45903,9/19/2022
30380,1809,9/12/2022,15,310965,9/20/2022
30381,1796,9/12/2022,37,293336,9/22/2022
30382,1820,9/12/2022,8,101840,9/17/2022
30383,1823,9/12/2022,5,81155,9/20/2022
30384,1824,9/12/2022,1,5968,9/19/2022
30385,1795,9/12/2022,7,25984,9/28/2022
30386,1831,9/12/2022,15,255735,9/21/2022
30387,1803,9/12/2022,2,11064,9/24/2022
30388,1799,9/12/2022,73,2261613,9/16/2022
30389,1815,9/12/2022,2,34726,9/21/2022
30390,1850,9/12/2022,55,1873850,9/16/2022
30391,1816,9/12/2022,3,54888,9/17/2022
30392,1855,9/12/2022,15,49095,9/22/2022
30393,1830,9/12/2022,15,75045,9/23/2022
30394,1832,9/12/2022,30,1056300,9/21/2022
30395,1845,9/12/2022,25,404625,9/18/2022
30396,1805,9/12/2022,3,9279,9/27/2022
30397,1801,9/12/2022,56,115360,9/18/2022
30398,1839,9/12/2022,7,497189,9/25/2022
30399,1851,9/12/2022,11,523798,9/18/2022
30400,1842,9/12/2022,2,24764,9/19/2022
30401,1843,9/12/2022,6,75186,9/25/2022
30402,1785,9/12/2022,15,252825,9/17/2022
30403,1828,9/12/2022,33,657558,9/19/2022
30404,1790,9/12/2022,115,4719255,9/23/2022
30405,1789,9/12/2022,41,956448,9/19/2022
30406,1853,9/12/2022,87,3664962,9/17/2022
30407,1819,9/12/2022,3,25566,9/20/2022
30408,1786,9/12/2022,34,452404,9/27/2022
30409,1838,9/12/2022,2,53290,9/21/2022
30410,1825,9/12/2022,15,78330,9/18/2022
30411,1854,9/12/2022,31,92535,9/23/2022
30412,1841,9/12/2022,3,66864,9/25/2022
30413,1818,9/12/2022,1,27309,9/21/2022
30414,1813,9/12/2022,26,71526,9/17/2022
30415,1787,9/12/2022,13,218244,9/17/2022
30416,1822,9/12/2022,5,23055,9/18/2022
30417,1797,9/12/2022,49,195706,9/21/2022
30418,1840,9/12/2022,15,302070,9/24/2022
30419,1821,9/12/2022,9,21429,9/22/2022
30420,1798,9/19/2022,5,92000,9/25/2022
30421,1812,9/19/2022,14,212590,9/25/2022
30422,1802,9/19/2022,3,10593,9/26/2022
30423,1788,9/19/2022,29,974371,9/25/2022
30424,1820,9/19/2022,10,127300,9/29/2022
30425,1792,9/19/2022,7,47033,9/25/2022
30426,1856,9/19/2022,6,44334,9/22/2022
30427,1824,9/19/2022,6,35808,9/30/2022
30428,1794,9/19/2022,23,83513,9/23/2022
30429,1848,9/19/2022,14,73626,9/23/2022
30430,1799,9/19/2022,7,216867,9/24/2022
30431,1850,9/19/2022,16,545120,9/28/2022
30432,1829,9/19/2022,18,113148,10/4/2022
30433,1858,9/19/2022,1,51711,9/24/2022
30434,1847,9/19/2022,22,139084,10/5/2022
30435,1845,9/19/2022,12,194220,9/24/2022
30436,1801,9/19/2022,11,22660,9/22/2022
30437,1851,9/19/2022,9,428562,10/5/2022
30438,1842,9/19/2022,2,24764,9/25/2022
30439,1785,9/19/2022,6,101130,9/25/2022
30440,1828,9/19/2022,10,199260,9/28/2022
30441,1789,9/19/2022,9,209952,9/29/2022
30442,1793,9/19/2022,10,15520,10/4/2022
30443,1853,9/19/2022,18,758268,9/25/2022
30444,1849,9/19/2022,25,1030125,9/26/2022
30445,1825,9/19/2022,7,36554,9/27/2022
30446,1817,9/19/2022,41,773055,9/22/2022
30447,1827,9/19/2022,14,188272,9/24/2022
30448,1813,9/19/2022,6,16506,9/29/2022
30449,1852,9/19/2022,2,107376,9/27/2022
30450,1800,9/19/2022,28,675500,9/25/2022
30451,1791,9/26/2022,25,93050,10/5/2022
30452,1798,9/26/2022,13,239200,10/1/2022
30453,1812,9/26/2022,11,167035,10/1/2022
30454,1810,9/26/2022,2,13410,10/2/2022
30455,1804,9/26/2022,2,19264,10/8/2022
30456,1802,9/26/2022,4,14124,10/3/2022
30457,1809,9/26/2022,13,269503,9/30/2022
30458,1788,9/26/2022,29,974371,10/1/2022
30459,1796,9/26/2022,6,47568,10/7/2022
30460,1792,9/26/2022,10,67190,10/5/2022
30461,1856,9/26/2022,3,22167,10/4/2022
30462,1846,9/26/2022,14,191856,10/7/2022
30463,1831,9/26/2022,19,323931,9/30/2022
30464,1803,9/26/2022,5,27660,10/8/2022
30465,1794,9/26/2022,14,50834,10/4/2022
30466,1811,9/26/2022,8,44816,10/7/2022
30467,1848,9/26/2022,12,63108,10/4/2022
30468,1799,9/26/2022,18,557658,10/6/2022
30469,1815,9/26/2022,1,17363,10/10/2022
30470,1844,9/26/2022,5,79545,10/1/2022
30471,1855,9/26/2022,4,13092,10/6/2022
30472,1830,9/26/2022,20,100060,10/4/2022
30473,1832,9/26/2022,4,140840,10/10/2022
30474,1845,9/26/2022,9,145665,10/6/2022
30475,1826,9/26/2022,7,23373,10/7/2022
30476,1801,9/26/2022,5,10300,10/8/2022
30477,1842,9/26/2022,7,86674,10/1/2022
30478,1843,9/26/2022,11,137841,9/30/2022
30479,1785,9/26/2022,12,202260,10/9/2022
30480,1790,9/26/2022,15,615555,10/10/2022
30481,1853,9/26/2022,36,1516536,9/30/2022
30482,1819,9/26/2022,17,144874,10/9/2022
30483,1849,9/26/2022,16,659280,10/8/2022
30484,1817,9/26/2022,21,395955,10/2/2022
30485,1854,9/26/2022,13,38805,10/1/2022
30486,1841,9/26/2022,6,133728,10/4/2022
30487,1818,9/26/2022,51,1392759,10/8/2022
30488,1827,9/26/2022,8,107584,10/2/2022
30489,1800,9/26/2022,24,579000,10/5/2022
30490,1787,9/26/2022,5,83940,10/5/2022
30491,1822,9/26/2022,7,32277,9/30/2022
30492,1797,9/26/2022,15,59910,9/30/2022
30493,1840,9/26/2022,7,140966,10/8/2022
30494,1821,9/26/2022,6,14286,10/5/2022
30495,1806,9/26/2022,7,84679,10/4/2022
30496,1860,10/3/2022,23,280922,10/8/2022
30497,1798,10/3/2022,12,220800,10/16/2022
30498,1812,10/3/2022,11,167035,10/7/2022
30499,1810,10/3/2022,3,20115,10/13/2022
30500,1802,10/3/2022,28,98868,10/11/2022
30501,1809,10/3/2022,11,228041,10/14/2022
30502,1788,10/3/2022,35,1175965,10/10/2022
30503,1820,10/3/2022,32,407360,10/8/2022
30504,1823,10/3/2022,12,194772,10/8/2022
30505,1863,10/3/2022,14,49252,10/9/2022
30506,1824,10/3/2022,10,59680,10/14/2022
30507,1795,10/3/2022,47,174464,10/15/2022
30508,1831,10/3/2022,16,272784,10/8/2022
30509,1850,10/3/2022,58,1976060,10/15/2022
30510,1844,10/3/2022,1,15909,10/12/2022
30511,1816,10/3/2022,4,73184,10/9/2022
30512,1858,10/3/2022,1,51711,10/9/2022
30513,1805,10/3/2022,5,15465,10/11/2022
30514,1842,10/3/2022,3,37146,10/8/2022
30515,1828,10/3/2022,48,956448,10/8/2022
30516,1789,10/3/2022,31,723168,10/8/2022
30517,1853,10/3/2022,42,1769292,10/8/2022
30518,1867,10/3/2022,24,299928,10/11/2022
30519,1786,10/3/2022,41,545546,10/7/2022
30520,1869,10/3/2022,13,14755,10/17/2022
30521,1825,10/3/2022,9,46998,10/6/2022
30522,1817,10/3/2022,26,490230,10/7/2022
30523,1854,10/3/2022,18,53730,10/16/2022
30524,1827,10/3/2022,13,174824,10/10/2022
